Date,GLD,IJR,MTUM,QUAL,SPY,TLT,USMV,VTV,VUG,SSO,HYG,LQD,SHV,QLD
2015-01-07,116.43000030517578,46.92026138305664,59.22856521606445,51.94991683959961,167.54124450683594,96.7077865600586,32.932498931884766,62.53653717041016,93.0126724243164,7.332821369171143,48.962005615234375,81.7978744506836,88.67302703857422,4.049389839172363
2015-01-08,115.94000244140624,47.74200439453125,60.43767166137695,52.921974182128906,170.5142364501953,95.42699432373048,33.42002487182617,63.68735504150391,94.65147399902344,7.590682983398437,49.33067321777344,81.53417205810547,88.67302703857422,4.204294204711914
2015-01-09,117.26000213623048,47.27605438232422,60.12223434448242,52.46553802490234,169.14781188964844,96.47222900390624,33.22501373291016,63.108177185058594,93.94525146484376,7.45968770980835,49.578277587890625,81.75056457519531,88.68109893798828,4.15020227432251
2015-01-12,118.55999755859376,47.11510467529297,59.77177047729492,52.034446716308594,167.82269287109375,97.02420806884766,33.07875061035156,62.67945861816406,93.11226654052734,7.344623565673828,49.517765045166016,81.90608978271484,88.69720458984375,4.064756870269775
2015-01-13,118.16000366210938,47.30994415283203,59.57026290893555,51.8907585144043,167.35073852539062,97.02420806884766,33.04624938964844,62.43122100830078,93.03077697753906,7.306859970092773,49.517765045166016,81.98048400878906,88.6890869140625,4.058610439300537
2015-01-14,117.97000122070312,47.08121490478516,59.368751525878906,51.68788146972656,166.3404083251953,97.76029205322266,32.932498931884766,62.01000595092773,92.57808685302734,7.215987682342529,49.40220260620117,82.12245178222656,88.6890869140625,4.018346309661865
2015-01-15,120.94000244140624,46.33994674682617,58.97446823120117,51.20608901977539,164.8165740966797,99.2986068725586,32.88373947143555,61.566184997558594,91.51873016357422,7.084990978240967,49.099571228027344,82.54845428466797,88.69720458984375,3.9123098850250244
2015-01-16,122.5199966430664,47.089691162109375,59.69292449951172,51.899208068847656,166.9780731201172,98.03260040283205,33.241268157958984,62.37104415893555,92.64144897460938,7.266143321990967,49.286651611328125,82.08866882324219,88.69720458984375,4.004515647888184
2015-01-20,124.1999969482422,46.78893280029297,60.017127990722656,52.13588333129883,167.3341522216797,99.33544158935548,33.29814147949219,62.386112213134766,93.0670166015625,7.299777030944824,49.198612213134766,82.27799987792969,88.69720458984375,4.0662946701049805
2015-01-21,124.2300033569336,46.708457946777344,60.25366973876953,52.2373046875,168.17884826660156,98.18718719482422,33.35503005981445,62.71705627441406,93.55592346191406,7.371766567230225,49.462730407714844,82.24418640136719,88.6890869140625,4.107478618621826
2015-01-22,125.2300033569336,47.68270111083984,61.28754425048828,53.07413482666016,170.6798553466797,97.83385467529295,33.84254837036133,63.64224243164063,95.01365661621094,7.591274261474609,49.52877426147461,82.20356750488281,88.69720458984375,4.259312629699707
2015-01-23,124.2300033569336,47.5513801574707,61.16489791870117,52.95578384399414,169.7440948486328,99.1956024169922,33.66379165649414,63.115718841552734,94.85065460205078,7.505712985992432,49.52877426147461,82.68372344970703,88.69720458984375,4.277752876281738
2015-01-26,122.98999786376952,47.97496795654297,61.22621154785156,53.04877853393555,170.14158630371094,98.89376831054688,33.7369270324707,63.26612854003906,95.19471740722656,7.54229736328125,49.75439453125,82.66343688964844,88.6890869140625,4.269148349761963
2015-01-27,124.4000015258789,47.7208251953125,60.44641876220703,52.161231994628906,167.89730834960938,99.04830932617188,33.49315643310547,62.43874740600586,94.04483032226562,7.344034194946289,49.715843200683594,82.72425842285156,88.6890869140625,4.05031156539917
2015-01-28,123.41999816894533,47.0134391784668,59.754241943359375,51.67097473144531,165.74412536621094,100.66764068603516,33.11126708984375,61.400726318359375,93.13038635253906,7.152851104736328,49.611305236816406,83.28553771972656,88.68109893798828,4.006052494049072
2015-01-29,120.76000213623048,47.56834411621094,60.32375717163086,52.169681549072266,167.2761993408203,100.00518035888672,33.28190231323242,61.97990036010742,93.99051666259766,7.28974723815918,49.78742218017578,83.08942413330078,88.70523834228516,4.0795111656188965
2015-01-30,123.4499969482422,46.58137512207031,59.21979904174805,51.70479583740234,165.1726837158203,101.77906036376952,32.72936248779297,60.94942474365234,93.07603454589844,7.105644226074219,49.64982986450195,83.7723388671875,88.6890869140625,4.019883632659912
2015-02-02,122.41999816894533,47.144752502441406,59.65789031982422,52.169681549072266,167.21826171875,101.39476013183594,33.01374435424805,61.91972732543945,93.95429229736328,7.2744059562683105,49.84042739868164,83.85032653808594,88.70523834228516,4.0881171226501465
2015-02-03,121.0500030517578,47.97920227050781,60.22739410400391,52.95578384399414,169.6363983154297,99.24858856201172,33.379398345947266,62.89006423950195,95.14942932128906,7.486241340637207,50.12221145629883,83.17234802246094,88.7132797241211,4.166491985321045
2015-02-04,121.58000183105467,47.877540588378906,60.1309928894043,52.57541275024414,168.990478515625,99.41819763183594,33.29814147949219,62.64935302734375,94.82349395751952,7.429594993591309,49.912235260009766,83.28755950927734,88.69720458984375,4.15696382522583
2015-02-05,121.79000091552734,48.50444412231445,60.78812789916992,53.217811584472656,170.69642639160156,98.32669830322266,33.6231689453125,63.31125259399414,95.81945037841795,7.586552619934082,50.20505905151367,83.02313995361328,88.69720458984375,4.2298054695129395
2015-02-06,118.63999938964844,48.4663314819336,60.20109939575195,52.86280059814453,170.22438049316406,96.58611297607422,33.33063507080078,63.25862884521485,95.30338287353516,7.538757801055908,50.2437629699707,82.1552734375,88.69720458984375,4.178478717803955
2015-02-09,119.16999816894533,48.01732635498047,59.82434844970703,52.69374847412109,169.46246337890625,96.43122863769533,33.15187072753906,62.98032379150391,94.90494537353516,7.470309734344482,50.12221145629883,82.20954132080078,88.69720458984375,4.151432514190674
2015-02-10,118.47000122070312,48.26301193237305,60.65669631958008,53.25162506103516,171.26780700683594,95.66421508789062,33.501277923583984,63.55948257446289,96.08203125,7.626089096069336,50.29347610473633,81.98580169677734,88.6890869140625,4.281135082244873
2015-02-11,117.06999969482422,48.22064208984375,60.972110748291016,53.276973724365234,171.3671875,95.84123229980467,33.51753234863281,63.469215393066406,96.3446044921875,7.638479232788086,50.27690124511719,82.04003143310547,88.69720458984375,4.313100337982178
2015-02-12,117.33999633789062,48.81367874145508,61.36639404296875,53.71651840209961,173.01519775390625,95.5241470336914,33.68003845214844,64.05594635009766,97.29524993896484,7.783638954162598,50.27136993408203,82.25021362304688,88.6890869140625,4.411452770233154
2015-02-13,117.9800033569336,49.08051681518555,61.44525909423828,54.04616928100586,173.72744750976562,94.543212890625,33.70441055297852,64.22893524169922,97.86566162109376,7.847365379333496,50.34320831298828,81.92477416992188,88.69720458984375,4.486754894256592
2015-02-17,116.01000213623048,49.12711334228516,61.708106994628906,54.079986572265625,174.000732421875,93.11973571777344,33.720664978027344,64.37934112548828,97.98336791992188,7.877457141876221,50.310054779052734,81.54509735107422,88.70523834228516,4.495667934417725
2015-02-18,116.33999633789062,49.2457160949707,61.892086029052734,54.18986511230469,174.01722717285156,93.6729507446289,33.834415435791016,64.28912353515625,98.20067596435548,7.875688076019287,50.48131561279297,81.83661651611328,88.7132797241211,4.508883953094482
2015-02-19,115.94000244140624,49.19912338256836,61.92712020874024,54.291297912597656,173.89303588867188,93.05341339111328,33.68815994262695,64.10106658935547,98.34554290771484,7.866837501525879,50.365291595458984,81.82303619384766,88.7132797241211,4.552836894989014
2015-02-20,115.27999877929688,49.27960586547852,62.435325622558594,54.68857955932617,174.93650817871094,93.3262710571289,33.90755844116211,64.46208953857422,99.04268646240234,7.957118511199951,50.503440856933594,81.94512939453125,88.70523834228516,4.613382816314697
2015-02-23,115.43000030517578,49.36431121826172,62.65435409545898,54.73084259033203,174.91163635253906,94.39568328857422,33.948177337646484,64.38687133789062,99.0970458984375,7.95475959777832,50.54209899902344,82.2231216430664,88.69720458984375,4.624140739440918
2015-02-24,115.26000213623048,49.4829216003418,62.724456787109375,54.84918212890625,175.40853881835938,95.6347198486328,33.96443176269531,64.69525909423828,99.1422882080078,8.001376152038574,50.59183120727539,82.75874328613281,88.69720458984375,4.629981517791748
2015-02-25,115.6999969482422,49.47445297241211,62.57548141479492,54.933692932128906,175.25950622558594,96.0477294921875,33.97255325317383,64.55989837646484,99.26001739501952,7.982490539550781,50.757572174072266,82.83326721191406,88.69720458984375,4.606006622314453
2015-02-26,116.06999969482422,49.62694549560547,62.671875,54.89989471435547,175.05239868164062,94.7349090576172,33.940059661865234,64.4019546508789,99.26001739501952,7.9653778076171875,50.746498107910156,82.38583374023438,88.69720458984375,4.652726650238037
2015-02-27,116.16000366210938,49.38127899169922,62.435325622558594,54.81537628173828,174.45616149902344,95.53147888183594,33.923805236816406,64.18377685546875,98.8887939453125,7.915816307067871,50.757572174072266,82.58245086669922,88.70523834228516,4.612154960632324
2015-03-02,115.68000030517578,49.754024505615234,62.8208122253418,55.23798751831055,175.55760192871094,93.75203704833984,34.03755187988281,64.45460510253906,99.7217788696289,8.011404037475586,50.74814987182617,81.86656951904297,88.69720458984375,4.695140838623047
