date,return,etf,regime,score,cum_ret
2022-01-03,0.011819499982729464,SSO,2.0,2.0,0.9734117014173096
2022-01-04,-0.0005401787398711111,SSO,2.0,2.0,0.9723457063711911
2022-01-05,-0.03803534726960256,SSO,2.0,2.0,0.8973268524936533
2022-01-06,-0.002387739631399266,SSO,0.0,-2.0,0.8927965299742362
2022-01-07,-0.007532753942709802,SSO,2.0,2.0,0.8785385594503254
2022-01-10,-0.0027664634943841415,SSO,2.0,2.0,0.8733416511028131
2022-01-11,0.01764049856327543,SSO,2.0,2.0,0.9063883318076162
2022-01-12,0.005730972194232686,SSO,2.0,2.0,0.9173137903286153
2022-01-13,-0.027729342695962278,SSO,2.0,2.0,0.8641479391808988
2022-01-14,0.000571840369378851,SSO,2.0,2.0,0.8652139342270169
2022-01-18,-0.03486243866656524,SSO,0.0,-2.0,0.8001880278450046
2022-01-19,-0.02131732650164264,SSO,2.0,2.0,0.7618128318910846
2022-01-20,-0.021933124229400303,SSO,2.0,2.0,0.7231707721802658
2022-01-21,-0.03990095477634792,SSO,0.0,-2.0,0.6544146131275765
2022-01-24,0.008537200562440006,SSO,2.0,2.0,0.6685386824932782
2022-01-25,-0.02459667063940263,SSO,2.0,2.0,0.6274981860708881
2022-01-26,-0.0040936554971712225,SSO,0.0,-2.0,0.620835769174843
2022-01-27,-0.010687241361694522,SSO,2.0,2.0,0.6035135061020036
2022-01-28,0.04952631157247178,SSO,0.0,-2.0,0.6829296156158782
2022-01-31,0.036104357163013745,SSO,2.0,2.0,0.7436907075382873
2022-02-01,0.013755421926118006,SSO,1.0,1.0,0.7676759089291276
2022-02-02,0.01929721143855545,SSO,1.0,1.0,0.8017871246985737
2022-02-03,-0.04703428653119668,SSO,1.0,1.0,0.7170413528072801
2022-02-04,0.009777838296764152,SSO,1.0,1.0,0.7338303055038868
2022-02-07,-0.006916584350721955,SSO,0.0,-2.0,0.7218381219460313
2022-02-08,0.016251482497774417,SSO,0.0,-2.0,0.7498205440488379
2022-02-09,0.02863239820173824,SSO,2.0,2.0,0.7999221026476264
2022-02-10,-0.035238467588109335,SSO,2.0,2.0,0.7364956059723564
2022-02-11,-0.04005527657233354,SSO,0.0,-2.0,0.6669397942084918
2022-02-14,-0.006075176184113351,SSO,0.0,-2.0,0.6568128412703655
2022-02-15,9.072352744787793e-05,SHV,0.0,-2.0,0.6569631531756466
2022-02-16,9.087786965333855e-05,SHV,0.0,-2.0,0.6571137344571012
2022-02-17,0.00027212116251673635,SHV,2.0,2.0,0.6575646701729441
2022-02-18,9.035735113527288e-05,SHV,2.0,2.0,0.6577144433258764
2022-02-22,-0.0001810233719210519,SHV,2.0,2.0,0.6574143582676633
2022-02-23,9.069060161759346e-05,SHV,2.0,2.0,0.6575646701729443
2022-02-24,0.0,SHV,2.0,2.0,0.6575646701729443
2022-02-25,9.035735113527288e-05,SHV,1.0,1.0,0.6577144433258766
2022-02-28,-9.034918742201192e-05,SHV,0.0,-2.0,0.6575646701729443
2022-03-01,0.0002718846195131075,SHV,0.0,-2.0,0.6580153365126127
2022-03-02,-0.00018147792732059465,SHV,0.0,-2.0,0.6577144433258766
2022-03-03,0.00018151086753670498,SHV,0.0,-2.0,0.6580153365126127
2022-03-04,-0.00018147792732059465,SHV,0.0,-2.0,0.6577144433258766
2022-03-07,9.091793230675549e-05,SHV,0.0,-2.0,0.6578651592954188
2022-03-08,-9.09096669877707e-05,SHV,0.0,-2.0,0.6577144433258766
2022-03-09,0.0,SHV,1.0,1.0,0.6577144433258766
2022-03-10,-9.034918742201192e-05,SHV,0.0,-2.0,0.6575646701729443
2022-03-11,-9.068237757814401e-05,SHV,0.0,-2.0,0.6574143582676635
2022-03-14,-0.00018138120323529794,SHV,0.0,-2.0,0.6571137344571014
2022-03-15,0.0,SHV,0.0,-2.0,0.6571137344571014
2022-03-16,9.070705417224545e-05,SHV,2.0,2.0,0.6572640463623824
2022-03-17,0.0002717713960442847,SHV,2.0,2.0,0.6577144433258764
2022-03-18,-0.0001810233719210519,SHV,2.0,2.0,0.6574143582676633
2022-03-21,-0.0002722343328124266,SHV,2.0,2.0,0.6569631531756466
2022-03-22,0.0,SHV,2.0,2.0,0.6569631531756466
2022-03-23,0.0,SHV,2.0,2.0,0.6569631531756466
2022-03-24,-9.071529743620577e-05,SHV,2.0,2.0,0.6568128412703653
2022-03-25,-9.064223396459958e-05,SHV,2.0,2.0,0.6566626640531714
2022-03-28,-9.040654816561133e-05,SHV,2.0,2.0,0.6565128909002396
2022-03-29,0.012370914221617513,SPY,2.0,2.0,0.6770054697805701
2022-03-30,-0.006174610505809697,SPY,2.0,2.0,0.6666506141885626
2022-03-31,-0.015391535850517557,SPY,2.0,2.0,0.6409983015099923
2022-04-01,0.002834073086224187,SPY,2.0,2.0,0.6456490106308412
2022-04-04,0.008566485912226085,SPY,2.0,2.0,0.6597464396968791
2022-04-05,-0.012631262062963944,SPY,2.0,2.0,0.6387817474589965
2022-04-06,-0.009999277813648733,SPY,2.0,2.0,0.6223951134902173
2022-04-07,0.0050390499648729214,SPY,2.0,2.0,0.63057044352986
2022-04-08,-0.00267390381836885,SPY,2.0,2.0,0.6262104549947862
2022-04-11,-0.017092415225881785,SPY,2.0,2.0,0.5984145906533451
2022-04-12,-0.003705129707030852,SPY,2.0,2.0,0.5924922572693638
2022-04-13,0.011453556097495321,SPY,2.0,2.0,0.6107319566728255
2022-04-14,-0.01245197307072754,SPY,2.0,2.0,0.5906751657241753
2022-04-18,0.0004113513525458856,SPY,2.0,2.0,0.5913294921050571
2022-04-19,0.016142804524830412,SPY,2.0,2.0,0.6170180130307068
2022-04-20,-0.0007416168275857782,SPY,2.0,2.0,0.6158188052617339
2022-04-21,-0.014953719701697232,SPY,2.0,2.0,0.5916563037591187
2022-04-22,-0.027439083870353098,SPY,2.0,2.0,0.5479827129474961
2022-04-25,0.005797614219184677,SPY,2.0,2.0,0.5569573195351325
2022-04-26,-0.028961039655007736,SPY,2.0,2.0,0.5118662168629209
2022-04-27,0.0028119198429230607,SPY,2.0,2.0,0.5161174634779628
2022-04-28,0.02525973457349795,SPY,2.0,2.0,0.5544141881876612
2022-04-29,-0.03695591210766114,SPY,2.0,2.0,0.49696939407009655
2022-05-02,0.011992644620973048,SSO,2.0,2.0,0.5149220160216526
2022-05-03,0.009480263526585375,SSO,2.0,2.0,0.5292838759557639
2022-05-04,0.06050209419568664,SSO,2.0,2.0,0.6218087530707843
2022-05-05,-0.07050394095037948,SSO,0.0,-2.0,0.5074648445114731
2022-05-06,-0.01264207266995665,SSO,2.0,2.0,0.4884073643997542
2022-05-09,-0.06364829662983451,SSO,2.0,2.0,0.39367277096440834
2022-05-10,0.003963603852280118,SSO,2.0,2.0,0.39919673772822084
2022-05-11,-0.031977808323360946,SSO,1.0,1.0,0.35445349264247583
2022-05-12,-0.0018352758942645764,SSO,1.0,1.0,0.3519676967975267
2022-05-13,0.04739537852756226,SSO,2.0,2.0,0.41604471754428207
2022-05-16,-0.007411807205903842,SSO,2.0,2.0,0.4055492671029053
2022-05-17,0.03988985049326965,SSO,2.0,2.0,0.46161641722856483
2022-05-18,-0.08012073656844476,SSO,1.0,1.0,0.344510633299681
2022-05-19,-0.013147194220064162,SSO,2.0,2.0,0.32683409087274873
2022-05-20,0.0008327025720569203,SSO,1.0,1.0,0.3279389490329112
2022-05-23,0.03785355635977461,SSO,2.0,2.0,0.3782061608824683
2022-05-24,-0.015030120980012662,SSO,0.0,-2.0,0.3574915555490059
2022-05-25,0.018107912909451684,SSO,2.0,2.0,0.3820728944122034
2022-05-26,0.03896890393583363,SSO,0.0,-2.0,0.43593076026687205
2022-05-27,0.04924005221249028,SSO,0.0,-2.0,0.5066360658759337
2022-05-31,-0.00027205185833190093,SHV,0.0,-2.0,0.5062261827343824
2022-06-01,-0.00011814602718940304,SHV,2.0,2.0,0.5060482280948437
2022-06-02,0.0,SHV,2.0,2.0,0.5060482280948437
2022-06-03,0.0001820346434679987,SHV,2.0,2.0,0.5063223810470905
2022-06-06,-0.00018200151288760846,SHV,2.0,2.0,0.5060482280948435
2022-06-07,0.0,SHV,2.0,2.0,0.5060482280948435
2022-06-08,-9.012340160985399e-05,SHV,2.0,2.0,0.5059124979055392
2022-06-09,-9.135061642584485e-05,SHV,2.0,2.0,0.5057749318705722
2022-06-10,-0.00045370616243012307,SHV,2.0,2.0,0.5050917525047498
2022-06-13,-0.0008174809016606721,SHV,1.0,1.0,0.5038613687418301
2022-06-14,-0.0030135508738489136,SPY,1.0,1.0,0.4993294059999105
2022-06-15,0.014256471921723524,SPY,1.0,1.0,0.5207045535779626
2022-06-16,-0.03309590151149311,SPY,1.0,1.0,0.47037546544466724
2022-06-17,0.0021557056668373153,SPY,0.0,-2.0,0.47354516216790477
2022-06-21,0.025173593816143036,SPY,2.0,2.0,0.5106395895500622
2022-06-22,-0.001812893935216997,SPY,2.0,2.0,0.5079009601998681
2022-06-23,0.009802518130773041,SPY,2.0,2.0,0.5226821867016374
2022-06-24,0.03179371550944832,SPY,2.0,2.0,0.571093910956934
2022-06-27,-0.003819503869513574,SPY,2.0,2.0,0.5650931116846647
2022-06-28,-0.02043284278082591,SPY,2.0,2.0,0.5331138101962583
2022-06-29,-0.0008145780450297124,SPY,2.0,2.0,0.5318649693459405
2022-06-30,-0.008124222096404954,SPY,2.0,2.0,0.5194197581132716
2022-07-01,0.010576766914297986,SPY,2.0,2.0,0.5354903067398147
2022-07-05,0.003926615141040202,SSO,2.0,2.0,0.5415195862271798
2022-07-06,0.007170723068446128,SSO,2.0,2.0,0.5525733962846004
2022-07-07,0.02891059145183994,SSO,2.0,2.0,0.5974592114435802
2022-07-08,-0.0014677807006560073,SSO,2.0,2.0,0.5951144916429381
2022-07-11,-0.022469548815434615,SSO,2.0,2.0,0.5592729887067598
2022-07-12,-0.018045219660060008,SSO,2.0,2.0,0.531135565115548
2022-07-13,-0.010719776857256225,SSO,1.0,1.0,0.5147221335193004
2022-07-14,-0.005528406235505989,SSO,1.0,1.0,0.5063481342312934
2022-07-15,0.03824766185683348,SSO,1.0,1.0,0.563962428308044
2022-07-18,-0.016491811009310298,SSO,1.0,1.0,0.5381698555147256
2022-07-19,0.054007064043002595,SSO,1.0,1.0,0.6212418934105255
2022-07-20,0.013016404452692587,SSO,1.0,1.0,0.6423446336108061
2022-07-21,0.019987724575853738,SSO,2.0,2.0,0.6751713658060503
2022-07-22,-0.01839607577075586,SSO,2.0,2.0,0.6443547864316816
2022-07-25,0.0018332471625377433,SSO,2.0,2.0,0.6473692951781129
2022-07-26,-0.02399344381286872,SSO,1.0,1.0,0.6078432325552117
2022-07-27,0.052291494043850806,SSO,2.0,2.0,0.6919197573738183
2022-07-28,0.024747808653491132,SSO,2.0,2.0,0.7337910637863667
2022-07-29,0.02955945770575763,SSO,2.0,2.0,0.7850409874069804
2022-08-01,-0.006380263592707602,SSO,2.0,2.0,0.7736519553835368
2022-08-02,-0.013031097198354158,SSO,2.0,2.0,0.750539324356883
2022-08-03,0.030807496660973488,SSO,2.0,2.0,0.8044690587469103
2022-08-04,-0.0014850239516011055,SSO,2.0,2.0,0.8017893789747481
2022-08-05,-0.004275866220613045,SSO,2.0,2.0,0.7940851686325305
2022-08-08,-0.0014936190427374818,SSO,2.0,2.0,0.7914054888603681
2022-08-09,-0.008414540313962493,SSO,2.0,2.0,0.7763316351556988
2022-08-10,0.04186328564134034,SSO,2.0,2.0,0.8506947137919709
2022-08-11,0.00018077912973613053,SSO,2.0,2.0,0.8510292807717375
2022-08-12,0.033116303124967716,SSO,2.0,2.0,0.9123285275269652
2022-08-15,0.008582955993169827,SSO,2.0,2.0,0.9287419591232124
2022-08-16,0.0036470873492975286,SSO,2.0,2.0,0.93577624952239
2022-08-17,-0.014016295884451635,SSO,2.0,2.0,0.9086438368429901
2022-08-18,0.005089530577196744,SSO,2.0,2.0,0.9183579380115807
2022-08-19,-0.026890192683672876,SSO,2.0,2.0,0.8667729234221959
2022-08-22,-0.041629281945288366,SSO,2.0,2.0,0.789060507065223
2022-08-23,-0.005429795206746468,SSO,2.0,2.0,0.7793462748993809
2022-08-24,0.006400609699669824,SSO,2.0,2.0,0.7907351759255732
2022-08-25,0.02805840605511878,SSO,2.0,2.0,0.8409803506288775
2022-08-26,-0.06786754691687114,SSO,2.0,2.0,0.7160375303095343
2022-08-29,-0.01366387481700082,SSO,2.0,2.0,0.6925898083141095
2022-08-30,-0.022165029358854116,SSO,2.0,2.0,0.6550735055203301
2022-08-31,-0.015179176493662516,SSO,2.0,2.0,0.6299508526700524
2022-09-01,0.005754167485759076,SSO,2.0,2.0,0.6393298628698716
2022-09-02,-0.021045879686893865,SSO,2.0,2.0,0.6048287238087799
2022-09-06,-0.0075140859521839465,SSO,2.0,2.0,0.592769902839547
2022-09-07,0.03596200744744271,SSO,2.0,2.0,0.6500491059475253
2022-09-08,0.01258631767285312,SSO,2.0,2.0,0.6708171481707881
2022-09-09,0.031074443198793267,SSO,2.0,2.0,0.7227368607371909
2022-09-12,0.02119392387113983,SSO,2.0,2.0,0.7592484146136613
2022-09-13,-0.08663369635818752,SSO,2.0,2.0,0.6068382216433985
2022-09-14,0.006670934221019165,SSO,2.0,2.0,0.617557333723801
2022-09-15,-0.02257203074985681,SSO,2.0,2.0,0.581045779847331
2022-09-16,-0.015042374022364968,SSO,2.0,2.0,0.5572630978803856
2022-09-19,0.01484199622569582,SSO,2.0,2.0,0.5803759909015418
2022-09-20,-0.022891131043007218,SSO,0.0,-2.0,0.5441993969965921
2022-09-21,-0.03514124371428018,SSO,2.0,2.0,0.48993430964329043
2022-09-22,-0.017535766244177298,SSO,2.0,2.0,0.463807169870206
2022-09-23,-0.03363842233117231,SSO,2.0,2.0,0.4145670060787139
2022-09-26,-0.019180811909267015,SSO,2.0,2.0,0.38743446240206314
2022-09-27,-0.005794081477057844,SSO,2.0,2.0,0.37939555408282755
2022-09-28,0.03909654720370215,SSO,2.0,2.0,0.43332515747560363
2022-09-29,-0.041364628694246175,SSO,0.0,-2.0,0.37403619453850334
2022-09-30,-0.03169191936044513,SSO,2.0,2.0,0.3304903502628562
2022-10-03,0.053121764428115226,SSO,0.0,-2.0,0.4011683452234003
2022-10-04,0.06096100228810952,SSO,0.0,-2.0,0.48658497192259054
2022-10-05,-0.004055968273424471,SSO,1.0,1.0,0.4805554304407229
2022-10-06,-0.021493096867004624,SSO,2.0,2.0,0.4487337091572907
2022-10-07,-0.055722404050611685,SSO,0.0,-2.0,0.36800678405388676
2022-10-10,-0.015670947261515078,SSO,0.0,-2.0,0.34656882188758353
2022-10-11,-0.013184469432796608,SSO,1.0,1.0,0.3288150264162497
2022-10-12,-0.0063016575874284,SSO,1.0,1.0,0.32044128912274483
2022-10-13,0.05251135029299858,SSO,2.0,2.0,0.389779444197208
2022-10-14,-0.04555318173069367,SSO,2.0,2.0,0.32647056861011015
2022-10-17,0.05075754927294662,SSO,2.0,2.0,0.3937989638554513
2022-10-18,0.023071435754626002,SSO,2.0,2.0,0.4259559071049066
2022-10-19,-0.013389692677928,SSO,2.0,2.0,0.40686279573649586
2022-10-20,-0.017619032898321563,SSO,2.0,2.0,0.38207523385499
2022-10-21,0.04847307413718549,SSO,2.0,2.0,0.4490686691288108
2022-10-24,0.024271853875829974,SSO,2.0,2.0,0.48424025212194866
2022-10-25,0.0315955000725483,SSO,2.0,2.0,0.5311355651155467
2022-10-26,-0.014876325502512722,SSO,2.0,2.0,0.5083578940604141
2022-10-27,-0.011547950639997473,SSO,2.0,2.0,0.49093945155235397
2022-10-28,0.0476298463043745,SSO,2.0,2.0,0.5619526684789209
2022-10-31,-0.0141538348510718,SSO,2.0,2.0,0.5398450483640793
2022-11-01,-0.009136446430471734,SSO,2.0,2.0,0.5257763365684738
2022-11-02,-0.050713584637659626,SSO,2.0,2.0,0.44839874918577016
2022-11-03,-0.02104540853061998,SSO,2.0,2.0,0.41791660579391654
2022-11-04,0.028821182669873657,SSO,1.0,1.0,0.4587826393001502
2022-11-07,0.019288200884717943,SSO,2.0,2.0,0.4869199318941104
2022-11-08,0.010588002296231691,SSO,2.0,2.0,0.5026634435473178
2022-11-09,-0.04168511180499912,SSO,2.0,2.0,0.44002474989776297
2022-11-10,0.10956021521750725,SSO,2.0,2.0,0.5977941714150989
2022-11-11,0.01991627885774694,SSO,2.0,2.0,0.6296162856902847
2022-11-14,-0.017060661989311998,SSO,2.0,2.0,0.6018139530678446
2022-11-15,0.01714750368094342,SSO,2.0,2.0,0.6292810637242621
2022-11-16,-0.015624898241378027,SSO,1.0,1.0,0.6038237128969663
2022-11-17,-0.006892160259592384,SSO,2.0,2.0,0.5927699028395459
2022-11-18,0.008622311865541965,SSO,2.0,2.0,0.6065032616718775
2022-11-21,-0.007923177138013049,SSO,2.0,2.0,0.5937746517568554
2022-11-22,0.026691710350920106,SSO,1.0,1.0,0.6363152231261879
2022-11-23,0.012692036917456795,SSO,2.0,2.0,0.657083396346702
2022-11-25,-0.000808474028394679,SSO,2.0,2.0,0.6557436874578717
2022-11-28,-0.031964400575020924,SSO,2.0,2.0,0.602818832982406
2022-11-29,-0.003343872325766606,SSO,2.0,2.0,0.5974592114435786
2022-11-30,0.06143841852636256,SSO,2.0,2.0,0.6956045790550422
2022-12-01,-0.00039509208179533406,SSO,2.0,2.0,0.6949346591120016
2022-12-02,-0.002964361809343452,SSO,2.0,2.0,0.6899102595391975
2022-12-05,-0.03607538059629245,SSO,2.0,2.0,0.6289461037527415
2022-12-06,-0.0287888248007796,SSO,2.0,2.0,0.5820506597618913
2022-12-07,-0.004022861352047102,SSO,1.0,1.0,0.5756862893057546
2022-12-08,0.01509362182409757,SSO,2.0,2.0,0.5994691022699512
2022-12-09,-0.01465977239535221,SSO,2.0,2.0,0.5760212492772754
2022-12-12,0.028267844872420067,SSO,2.0,2.0,0.620571973467483
2022-12-13,0.015709029428250032,SSO,2.0,2.0,0.6460295862892809
2022-12-14,-0.012820707698735778,SSO,1.0,1.0,0.624926322099995
2022-12-15,-0.04968036027570477,SSO,2.0,2.0,0.5441993969965913
2022-12-16,-0.02386107126136172,SSO,1.0,1.0,0.5073531451431037
2022-12-19,-0.017777993689619298,SSO,1.0,1.0,0.4805554304407218
2022-12-20,0.0029413776289490823,SSO,2.0,2.0,0.48491030306223926
2022-12-21,0.030227787545087592,SSO,2.0,2.0,0.5297958562267162
2022-12-22,-0.02921585713263042,SSO,2.0,2.0,0.48510155904910635
2022-12-23,0.011095987427240939,SSO,2.0,2.0,0.5015802272764911
2022-12-27,-0.008286627435020733,SSO,0.0,-2.0,0.48913719136925704
2022-12-28,-0.02484179294699773,SSO,1.0,1.0,0.4521443535915881
2022-12-29,0.034969812284805224,SSO,2.0,2.0,0.5029255690471257
2022-12-30,-0.005370368836973616,SSO,1.0,1.0,0.4948543044068241
2023-01-03,-0.008999030000067298,SSO,1.0,1.0,0.4814020656757374
2023-01-04,0.0158911099025969,SSO,1.0,1.0,0.5049431887113247
2023-01-05,-0.02346349438827533,SSO,2.0,2.0,0.4696319626483234
2023-01-06,0.04553766891289612,SSO,2.0,2.0,0.5365555763872125
2023-01-09,-0.0008756421105508005,SSO,2.0,2.0,0.5352101036193262
2023-01-10,0.01401990732124947,SSO,2.0,2.0,0.556733606990715
2023-01-11,0.024411227737595853,SSO,2.0,2.0,0.5947353855977344
2023-01-12,0.0069590386179902985,SSO,2.0,2.0,0.6058332107315847
2023-01-13,0.00795821618357695,SSO,1.0,1.0,0.6186127785773541
2023-01-17,-0.003947610577527683,SSO,2.0,2.0,0.6122231256517205
2023-01-18,-0.031289222132709016,SSO,2.0,2.0,0.5617779181457134
2023-01-19,-0.015503825252664805,SSO,2.0,2.0,0.5375643862193116
2023-01-20,0.03696404452816915,SSO,2.0,2.0,0.5943989846564492
2023-01-23,0.023201908761966816,SSO,2.0,2.0,0.6313920844286207
2023-01-24,-0.00226761084072169,SSO,2.0,2.0,0.6276927220525028
2023-01-25,0.0014462315728207553,SSO,0.0,-2.0,0.6300467426579857
2023-01-26,0.021250359428469867,SSO,2.0,2.0,0.6646858218246743
2023-01-27,0.004444438498835801,SSO,2.0,2.0,0.6720844155796579
2023-01-30,-0.025341909459615675,SSO,2.0,2.0,0.6297106037112039
2023-01-31,0.02930245643366991,SSO,2.0,2.0,0.6774651276759414
2023-02-01,0.021251046242717786,SSO,2.0,2.0,0.7131130166747293
2023-02-02,0.028464750032364705,SSO,2.0,2.0,0.7618763504715658
2023-02-03,-0.021187132520231078,SSO,2.0,2.0,0.7245472427498636
2023-02-06,-0.012675583350974962,SSO,2.0,2.0,0.7026876004316938
2023-02-07,0.026466530562503587,SSO,2.0,2.0,0.7477518338469151
2023-02-08,-0.022128112666437216,SSO,2.0,2.0,0.7090773843545783
2023-02-09,-0.018103092391573483,SSO,2.0,2.0,0.6781377985612587
2023-02-10,0.004208350958875062,SSO,1.0,1.0,0.6851999913749585
2023-02-13,0.023548256303135062,SSO,1.0,1.0,0.7248835126938971
2023-02-14,-0.0009748372600481003,SSO,1.0,1.0,0.7232020319764805
2023-02-15,0.006440310494743695,SSO,1.0,1.0,0.7342999881075822
2023-02-16,-0.028311132485332013,SSO,0.0,-2.0,0.6851999913749587
2023-02-17,-0.005388050986008475,SSO,1.0,1.0,0.6761200478998093
2023-02-21,-0.04032910154983038,SSO,0.0,-2.0,0.6085236322783514
2023-02-22,-0.0022996866862164955,SSO,0.0,-2.0,0.6048245318967362
2023-02-23,0.00036271756056760474,SHV,0.0,-2.0,0.605406629936085
2023-02-24,9.104618703537071e-05,SHV,0.0,-2.0,0.605552796088382
2023-02-27,0.0001813564455033223,SHV,0.0,-1.9999813117083705,0.6058439734365484
2023-02-28,0.0,SHV,2.0,2.0,0.6058439734365484
2023-03-01,0.00018196286870630907,SHV,0.0,-2.0,0.6061361774126497
2023-03-02,0.0004547045622824708,SHV,2.0,2.0,0.6068664948601661
2023-03-03,9.088360748821245e-05,SHV,2.0,2.0,0.6070125326839708
2023-03-06,9.079549309354285e-05,SHV,0.0,-2.0,0.6071584421792833
2023-03-07,-0.0001816543481062416,SHV,2.0,2.0,0.6068664948601659
2023-03-08,9.088360748821245e-05,SHV,0.0,-2.0,0.6070125326839706
2023-03-09,0.0005453319457673356,SHV,2.0,2.0,0.6078888879552917
2023-03-10,0.0004542887145249086,SHV,2.0,2.0,0.6086193337312997
2023-03-13,0.0011803590362444716,SHV,2.0,2.0,0.6105180820977469
2023-03-14,0.03383716440722395,SSO,2.0,2.0,0.6650134472224953
2023-03-15,-0.012219076616368452,SSO,2.0,2.0,0.6446685203436
2023-03-16,0.03335526328243321,SSO,2.0,2.0,0.6995268718519907
2023-03-17,-0.02223155927172349,SSO,2.0,2.0,0.6617437394665264
2023-03-20,0.01814594387539148,SSO,2.0,2.0,0.6918976480981691
2023-03-21,0.02619727854569831,SSO,2.0,2.0,0.7362207620562087
2023-03-22,-0.03389851507038544,SSO,2.0,2.0,0.6773654563881302
2023-03-23,0.004548505965163097,SSO,0.0,-2.0,0.68499496317227
2023-03-24,0.0129365398776633,SSO,2.0,2.0,0.70679296770701
2023-03-27,0.004044325569452001,SSO,0.0,-2.0,0.7136957941480682
2023-03-28,-0.004451912515554768,SSO,1.0,1.0,0.7060665703942468
2023-03-29,0.028534846043154927,SSO,2.0,2.0,0.7547489173198201
2023-03-30,0.010973308760743317,SSO,1.0,1.0,0.7740043189871506
2023-03-31,0.028056468718764327,SSO,0.0,-2.0,0.8237766156697663
2023-04-03,0.007370320077594528,SSO,1.0,1.0,0.8372184330772847
2023-04-04,-0.01067823301933335,SSO,0.0,-2.0,0.817600186541471
2023-04-05,-0.006196270512241253,SSO,1.0,1.0,0.8063378441025599
2023-04-06,0.007240523175980895,SSO,0.0,-2.0,0.8194166751264358
2023-04-10,0.0021965216399773,SSO,1.0,1.0,0.8234130632254866
2023-04-11,0.00039844994125282085,SSO,0.0,-2.0,0.8241396020534084
2023-04-12,-0.007966600633898646,SSO,1.0,1.0,0.8096074103433701
2023-04-13,0.02549702343131388,SSO,2.0,2.0,0.8557470128863742
2023-04-14,-0.004698470993253823,SSO,2.0,2.0,0.8470278393755102
2023-04-17,0.007081091178060994,SSO,2.0,2.0,0.8601068119145452
2023-04-18,0.0009763985288442356,SSO,2.0,2.0,0.8619230174691916
2023-04-19,-0.0003902088438163531,SSO,2.0,2.0,0.86119647864127
2023-04-20,-0.011516870954916825,SSO,0.0,-2.0,0.8397613189750128
2023-04-21,0.0007901262525138453,SSO,2.0,2.0,0.8412149626914944
2023-04-24,0.002170439989282791,SSO,2.0,2.0,0.8452112092753858
2023-04-25,-0.0320930380593859,SSO,2.0,2.0,0.7859927757085055
2023-04-26,-0.008339919836804932,SSO,2.0,2.0,0.7710977391299838
2023-04-27,0.03917931809757502,SSO,2.0,2.0,0.8404881408332534
2023-04-28,0.016383878009379238,SSO,2.0,2.0,0.8706424740103746
2023-05-01,-0.001748057596103303,SSO,2.0,2.0,0.8673724832240874
2023-05-02,-0.022762572121769797,SSO,2.0,2.0,0.8248662823964907
2023-05-03,-0.013935960667534886,SSO,2.0,2.0,0.7994350176615026
2023-05-04,-0.01453659720468592,SSO,1.0,1.0,0.7732773556137504
2023-05-05,0.03667278951863073,SSO,2.0,2.0,0.8383083828343276
2023-05-08,0.0005928321124244462,SSO,2.0,2.0,0.8393981910762109
2023-05-09,-0.00869041185768027,SSO,2.0,2.0,0.8234130632254866
2023-05-10,0.00896574455850807,SSO,2.0,2.0,0.839761318975013
2023-05-11,-0.003949400536319869,SSO,2.0,2.0,0.8324953646351525
2023-05-12,-0.003171955447131114,SSO,2.0,2.0,0.8266827709814555
2023-05-15,0.006563353247542869,SSO,2.0,2.0,0.8386719352786072
2023-05-16,-0.013041036097345304,SSO,2.0,2.0,0.8146937481994632
2023-05-17,0.02382386710084461,SSO,2.0,2.0,0.8579267708853007
2023-05-18,0.018967663349434893,SSO,2.0,2.0,0.8931673004033558
2023-05-19,-0.003262484581779801,SSO,2.0,2.0,0.88699087127506
2023-05-22,0.00019258753958628638,SSO,2.0,2.0,0.8873542822041807
2023-05-23,-0.021944153769235197,SSO,2.0,2.0,0.8459378896184675
2023-05-24,-0.015154514301485067,SSO,2.0,2.0,0.8179635974705912
2023-05-25,0.016986362662976484,SSO,2.0,2.0,0.848844186445316
2023-05-26,0.025545294522917095,SSO,2.0,2.0,0.8960734557150447
2023-05-30,0.00019159036949023545,SSO,2.0,2.0,0.8964367251290057
2023-05-31,-0.010727975581421911,SSO,2.0,2.0,0.87609179825011
2023-06-01,0.01820304304558329,SSO,2.0,2.0,0.9102423780111224
2023-06-02,0.029478830981220172,SSO,2.0,2.0,0.9665540902056764
2023-06-05,-0.004803323445894736,SSO,1.0,1.0,0.9571080948365713
2023-06-06,0.004640891312598816,SSO,0.0,-2.0,0.9661908207917151
2023-06-07,-0.0068366204824535926,SSO,1.0,-0.2814006733804586,0.9527487203538783
2023-06-08,0.011534860908135602,SSO,1.0,1.0,0.9752734052317
2023-06-09,0.0029427496737721714,SSO,1.0,1.0,0.9810861404005564
2023-06-12,0.018338524258936673,SSO,1.0,1.0,1.017416336645335
2023-06-13,0.012605788283700292,SSO,1.0,1.0,1.0428474598651643
2023-06-14,0.0024897582618672587,SSO,1.0,1.0,1.047933656206098
2023-06-15,0.02394903796633341,SSO,0.0,-2.0,1.0969796970911099
2023-06-16,-0.007276595035367928,SSO,1.0,1.0,1.0817208250379893
2023-06-20,-0.009773061363002267,SSO,2.0,2.0,1.0613760396742533
2023-06-21,-0.011103240675776727,SSO,2.0,2.0,1.0384880853824705
2023-06-22,0.007128629180422896,SSO,2.0,2.0,1.0530197110318724
2023-06-23,-0.015749252158499205,SSO,2.0,2.0,1.0206861859164622
